product_id,product_name,category,actual_price_1,discount_percentage_1,discounted_price_1,user_id,user_name,rating_1,rating_count,truncated_rating_count,actual_price_truncated,category_division,quartile_rc,actual_price_category,category_division_1
B09MY4W73Q,Amozo Ultra Hybrid Camera and Drop Protection Back Cover Case for iPhone 13 (Polycarbonate| Back Transparent - Sides Black),Electronics|Mobiles&Accessories|MobileAccessories|Cases&Covers|BasicCases,1799,74,474,"AEQRBL6PVEWH7MEXRN2ZI6FDU54A,AH365TQ2EE2HZM2YUGEBUUA3CBVA,AEIRPCB2GKJMM2D42JI56EZHN2PQ,AEOPPOFRNOWYNA3NCZ7FXRRILVBQ,AFGBMMBD6NTVHNHMZSTDYVKFE2SA,AHTJ4RNDSCXMGFI5GTVYAQNM6DKA,AGOJBMYF6L6P3HQ4W5N46QQIAPUQ,AFKWNS6UYCGBMT6TITLEW7DRFR4A","Dileep,Amazon Customer,Sharath N,Shubham,Himanshu Singh,Bijin Kurien,Surender Kumar,Sahil K",4.3,1454,1454,1799,Electronics,2,low price,Electronics
B0746JGVDS,"ELV Car Mount Adjustable Car Phone Holder Universal Long Arm, Windshield for Smartphones - Black",Electronics|Mobiles&Accessories|MobileAccessories|AutomobileAccessories|Cradles,999,65,349,"AGHVT7WT5L4HJE2K7U2JG2YCED2Q,AEG6NCZPUEEC3YY267IS3YMFRBWA,AGD6H2VQE4PJ7QKTSCXBXPBYS4NQ,AHNYPGI5E7UACOC4BRKLLMHZKRTQ,AF4O7QE5UR2B3SBWJHEG56MP3SCA,AGKJZO3JZK7WKO5FICXBLGIOOGRQ,AHIKIHUKNQUQQWRBFB2ZP2CMWCFA,AEKCZIJF3SIFEWEL25GZDECRFQCA","Debanshu Saha,Dhineshkumar,Amazon Customer,Amazon Customer,Raghu,Ramesh Boratkar,Varsha Diwakar,sangram singh",3.9,46399,39952,999,Electronics,4,low price,Electronics
B0B12K5BPM,"ZEBRONICS Zeb-Astra 20 Wireless BT v5.0 Portable Speaker with 10W RMS Output, TWS, 10H Backup Approx, Built in Rechargeable Battery FM Radio, AUX, mSD, USB, Call Function and Dual 52mm Drivers Multi",Electronics|HomeAudio|Speakers|BluetoothSpeakers,2299,54,1049,"AHUXD3GCY22BRMQLWN5ZEB3TGGAA,AEPHHPGRU3LZVJ3GOQ6HX5WSLUJQ,AHXQZN3N55YAWSIZRNKHRWEQ5XZA,AGKQIHXOMAM6DN7XIUVFFHL554LQ,AF76YQ4VNWMTEZXSFQDAICDLYFXQ,AHHF6TY4V2LICXXBWSKTTCUWRGAA,AE3Y3RIVJMUAJO2ABMM6V7I5V7QQ,AFGC6EORGDR3Y2COS4G5WRLHLPNQ","Pranav Pacholee,Divakar,ANUDEEP KUMAR SINGH,Lathip,Abhijeet Banerjee,ADINARAYANA,Rishi shukla,Dadu saikia",3.9,1779,1779,2299,Electronics,2,low price,Electronics
B00N3XLDW0,ENVIE ECR-20 Charger for AA & AAA Rechargeable Batteries,Electronics|Cameras&Photography|Accessories|Batteries&Chargers|BatteryChargers,400,25,299,"AGLAZIZLDXX7FKDCSJ6ZLKSHW47A,AFBQNIYHQELPL3AS3CI5Y7MWAJXQ,AHCQZGA4PP2US5BBID5MH7DGIRCA,AHBAFNJWDQVW7JM7YGQOHNOCVM6A,AHJBDYJIPK5LBAZKUJ5QEN2SGAWQ,AGPESJMSSBWG5JO3AUJN4IZKD7TA,AEDY3GIDR2RJL5RYJ3TZYZ5MUJ2Q,AGF22A6YFPOU5427WPDKHGBCDTJQ","Satish,Anonymous,AJIT SHRIPAD GADGIL,Lovejeet Singh Randhawa,jaiganesh,millon das,Jincy Thomas,Venkat Kumar",3.8,40895,39952,400,Electronics,4,low price,Electronics
B07GNC2592,Portronics CLAMP X Car-Vent Mobile Holder 360 Degree Rotational(Black),Electronics|Mobiles&Accessories|MobileAccessories|AutomobileAccessories|Cradles,999,40,599,"AGW2NIO4JHGF3E4YYX74PSRCAKOQ,AGFAIQUG5PIPGUXTO6LP4TU2GSQA,AFXRMHZQNO7PQW3EFY7KUMXVWMGQ,AE537L5FIMAIM2UYHZ3YQEUC7WJA,AF5VJGOWRIVRLRYH6OKAJ3GXAC3Q,AHS3PKPC7A23SHSLIDRZJZBFSCIA,AFOCVEQFZDYB3EGYKJAY6P2O7EMQ,AGUZMT2E4HNC5VF25OWLAUF6KBGA","PTS,Jitesh Patil,Manoj,Ab,Badri Prashanth,VIJAYAKUMAR,sanjocherian,SunDeeP ChebrolU",4.0,18654,18654,999,Electronics,4,low price,Electronics
B0B2DD66GS,"SanDisk Extreme microSD UHS I Card 128GB for 4K Video on Smartphones,Action Cams 190MB/s Read,90MB/s Write",Electronics|Accessories|MemoryCards|MicroSD,2900,54,1329,"AHITHYIQE2EATBE3LI6GU3HJSMLA,AEZJUJQB64NT76P5L7G2ESI3636A,AHYCLMEK6HTW32Y3U6V3MVCCEELA,AHN4U6CGBQDOWUPXFU7GFTTT4LPQ,AHEN3ERHEI5OYGDGM2BXEF7EH6EA,AFFX2TCBVY23U5UDFM3NTOPUSCFQ,AHHWMM74VFNSZX4JYLKWBTMNBYVA,AENJS6Z72CJBZ6HHPJE2422AE57Q","Prasad,Prajwal Shetty,Venkataraam,Zubair muttoon,Subrata Murasing,Mintu kumar,Amazon Customer,Sameer Sam",4.5,19624,19624,2900,Electronics,4,low price,Electronics
B09X7DY7Q4,SanDisk Extreme SD UHS I 64GB Card for 4K Video for DSLR and Mirrorless Cameras 170MB/s Read & 80MB/s Write,Electronics|Accessories|MemoryCards|MicroSD,1800,48,939,"AEKKBA277W5KM6HAY3YDVILIDSEQ,AGWG6TUMPUSGJEUNI37AZRZETKPA,AHUIE3AFZ4L4DOWE6HF5XUXBWM7A,AEY6TYWTFILWUXH5SPW2EUMOLBNA,AFIL2POTFUFLYZ3Q22FF2S4KIC2A,AGA5YIBRADKT7MTOS3NDW3UOM4DA,AGODCNPZG4Y2TY2CB4SBCJN5YXFQ,AHYUQQD2MUJHFJXWYZ6KCZWI5IHQ","Aadil Fayaz Naik,Raj prajapati,vishalkumar patil,Mom Malakar,kannan,Srikanth Sivaraj,Addy Banik,Pawan",4.5,205052,39952,1800,Electronics,4,low price,Electronics
B0BDRVFDKP,"SanDisk Ultra® microSDXC™ UHS-I Card, 64GB, 140MB/s R, 10 Y Warranty, for Smartphones",Electronics|Accessories|MemoryCards|MicroSD,1000,43,569,"AG44HJB2AMIVHAGQZ2WGWONERKCA,AHL2FABQV6XAHZN547DN662X5RWA,AHJE6QFY5XEOZJJWOIOHHIDFWWFQ,AEDMSJ2CEQZID62NXPKEQLMBG2LQ,AHF7ZBKNBLCLFHGJG5KXKPI7QVCQ,AGD2S7EXXSXHBCJHTXUAV6FLXAZA,AHZRUY7MR4SVM3HFJ2SZDGHZJ56A,AHEHKOZPPOVYL75KDU52PSBYDEFQ","Prashant,Sumesh Sundararajan,Vijay Baitha,S.k nahak,Vikram Kumar,Manish,Jm,amit nayak",4.4,67259,39952,1000,Electronics,4,low price,Electronics
B09MT84WV5,"Samsung EVO Plus 128GB microSDXC UHS-I U3 130MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC128KA), Blue",Electronics|Accessories|MemoryCards|MicroSD,3999,74,1059,"AGKL2QQZYTI6LCC4CDJEGIV3EDUQ,AGFI73CMZKYLOYXJFEQBOGGVTTMA,AELXR5NQFM7D6VMAQLQ75LZKBRQA,AEOFVQUVTVP7AU7TM7IZBXJC3NOA,AHG33QRWJPAIDBY3URAHOVO67T5A,AEWCPYNJLQRK7UW54HDWPA45R6SA,AHLDP6L4GQIF7MJWWMNALXNQXYEQ,AG5TXJG5DJ554EJX2GMQL67ZCP2Q","Soumendra Pattanayak,Kumar.katukuri,RAJULAPATI MARUTHI VARA PRASAD RAO,Souvik,Mahendran G,It's Me Swaraj ...,Vijay prajapati,Dewang",4.3,140036,39952,3999,Electronics,4,mean price,Electronics
B07DJLFMPS,HP 32GB Class 10 MicroSD Memory Card (U1 TF Card 32GB),Electronics|Accessories|MemoryCards|MicroSD,1600,77,369,"AE2OFVZSIE6KSBAPG6GMKCER35LA,AFEOAY5PB4XEYIOL6DY5WJBOYSKQ,AEJTETVJ7NY3GMARSTJNPOG3AY3A,AFMQHAPYUAV7ZSPABOAVTNZVESWA,AEGYHN3DWMVH2RZLTP2H2A2U6EHA,AFIWP2JBBUU6SH3MK355UEG4TZGA,AF7XGOMQWMA2ITB72BPIVHL23EJA,AHBTDCFI4HA6ONMJZRTYUXAEP46A","Ajit Kumar Rai,chetan tandel,Tanankirambabu,Mohammed amaan,ashish bajaj,SUMIT KUJUR,Yajnesh,Raj Kishor Singh",4.0,32625,32625,1600,Electronics,4,low price,Electronics
B07DJLFMPS,HP 32GB Class 10 MicroSD Memory Card (U1 TF Card 32GB),Electronics|Accessories|MemoryCards|MicroSD,1600,77,369,"AE2OFVZSIE6KSBAPG6GMKCER35LA,AFEOAY5PB4XEYIOL6DY5WJBOYSKQ,AEJTETVJ7NY3GMARSTJNPOG3AY3A,AFMQHAPYUAV7ZSPABOAVTNZVESWA,AEGYHN3DWMVH2RZLTP2H2A2U6EHA,AFIWP2JBBUU6SH3MK355UEG4TZGA,AF7XGOMQWMA2ITB72BPIVHL23EJA,AHBTDCFI4HA6ONMJZRTYUXAEP46A","Ajit Kumar Rai,chetan tandel,Tanankirambabu,Mohammed amaan,ashish bajaj,SUMIT KUJUR,Yajnesh,Raj Kishor Singh",4.0,32625,32625,1600,Electronics,4,low price,Electronics
B09MT84WV5,"Samsung EVO Plus 128GB microSDXC UHS-I U3 130MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC128KA), Blue",Electronics|Accessories|MemoryCards|MicroSD,3999,71,1149,"AGQT36ICAXRXAG4IXZUULJZIH4XQ,AGKL2QQZYTI6LCC4CDJEGIV3EDUQ,AGFI73CMZKYLOYXJFEQBOGGVTTMA,AELXR5NQFM7D6VMAQLQ75LZKBRQA,AEOFVQUVTVP7AU7TM7IZBXJC3NOA,AHG33QRWJPAIDBY3URAHOVO67T5A,AEWCPYNJLQRK7UW54HDWPA45R6SA,AHLDP6L4GQIF7MJWWMNALXNQXYEQ","Rashmi Joshi,Soumendra Pattanayak,Kumar.katukuri,RAJULAPATI MARUTHI VARA PRASAD RAO,Souvik,Mahendran G,It's Me Swaraj ...,Vijay prajapati",4.3,140035,39952,3999,Electronics,4,mean price,Electronics
B0BDYW3RN3,"SanDisk Ultra® microSDXC™ UHS-I Card, 256GB, 150MB/s R, 10 Y Warranty, for Smartphones",Electronics|Accessories|MemoryCards|MicroSD,3500,43,1989,"AG44HJB2AMIVHAGQZ2WGWONERKCA,AHL2FABQV6XAHZN547DN662X5RWA,AHJE6QFY5XEOZJJWOIOHHIDFWWFQ,AEDMSJ2CEQZID62NXPKEQLMBG2LQ,AHF7ZBKNBLCLFHGJG5KXKPI7QVCQ,AGD2S7EXXSXHBCJHTXUAV6FLXAZA,AHZRUY7MR4SVM3HFJ2SZDGHZJ56A,AHEHKOZPPOVYL75KDU52PSBYDEFQ","Prashant,Sumesh Sundararajan,Vijay Baitha,S.k nahak,Vikram Kumar,Manish,Jm,amit nayak",4.4,67260,39952,3500,Electronics,4,mean price,Electronics
B08L5HMJVW,"SanDisk Ultra microSD UHS-I Card 32GB, 120MB/s R",Electronics|Accessories|MemoryCards|MicroSD,700,47,369,"AG44HJB2AMIVHAGQZ2WGWONERKCA,AHL2FABQV6XAHZN547DN662X5RWA,AHJE6QFY5XEOZJJWOIOHHIDFWWFQ,AEDMSJ2CEQZID62NXPKEQLMBG2LQ,AHF7ZBKNBLCLFHGJG5KXKPI7QVCQ,AGD2S7EXXSXHBCJHTXUAV6FLXAZA,AHZRUY7MR4SVM3HFJ2SZDGHZJ56A,AHEHKOZPPOVYL75KDU52PSBYDEFQ","Prashant,Sumesh Sundararajan,Vijay Baitha,S.k nahak,Vikram Kumar,Manish,Jm,amit nayak",4.4,67259,39952,700,Electronics,4,low price,Electronics
B09MT84WV5,"Samsung EVO Plus 128GB microSDXC UHS-I U3 130MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC128KA), Blue",Electronics|Accessories|MemoryCards|MicroSD,3999,71,1149,"AGKL2QQZYTI6LCC4CDJEGIV3EDUQ,AGFI73CMZKYLOYXJFEQBOGGVTTMA,AELXR5NQFM7D6VMAQLQ75LZKBRQA,AEOFVQUVTVP7AU7TM7IZBXJC3NOA,AHG33QRWJPAIDBY3URAHOVO67T5A,AEWCPYNJLQRK7UW54HDWPA45R6SA,AHLDP6L4GQIF7MJWWMNALXNQXYEQ,AG5TXJG5DJ554EJX2GMQL67ZCP2Q","Soumendra Pattanayak,Kumar.katukuri,RAJULAPATI MARUTHI VARA PRASAD RAO,Souvik,Mahendran G,It's Me Swaraj ...,Vijay prajapati,Dewang",4.3,140036,39952,3999,Electronics,4,mean price,Electronics
B0BDYVC5TD,"SanDisk Ultra® microSDXC™ UHS-I Card, 128GB, 140MB/s R, 10 Y Warranty, for Smartphones",Electronics|Accessories|MemoryCards|MicroSD,1800,47,959,"AG44HJB2AMIVHAGQZ2WGWONERKCA,AHL2FABQV6XAHZN547DN662X5RWA,AHJE6QFY5XEOZJJWOIOHHIDFWWFQ,AEDMSJ2CEQZID62NXPKEQLMBG2LQ,AHF7ZBKNBLCLFHGJG5KXKPI7QVCQ,AGD2S7EXXSXHBCJHTXUAV6FLXAZA,AHZRUY7MR4SVM3HFJ2SZDGHZJ56A,AHEHKOZPPOVYL75KDU52PSBYDEFQ","Prashant,Sumesh Sundararajan,Vijay Baitha,S.k nahak,Vikram Kumar,Manish,Jm,amit nayak",4.4,67259,39952,1800,Electronics,4,low price,Electronics
B08L5FM4JC,"SanDisk Ultra microSD UHS-I Card 64GB, 120MB/s R",Electronics|Accessories|MemoryCards|MicroSD,2400,73,649,"AG44HJB2AMIVHAGQZ2WGWONERKCA,AHL2FABQV6XAHZN547DN662X5RWA,AHJE6QFY5XEOZJJWOIOHHIDFWWFQ,AEDMSJ2CEQZID62NXPKEQLMBG2LQ,AHF7ZBKNBLCLFHGJG5KXKPI7QVCQ,AGD2S7EXXSXHBCJHTXUAV6FLXAZA,AHZRUY7MR4SVM3HFJ2SZDGHZJ56A,AHEHKOZPPOVYL75KDU52PSBYDEFQ","Prashant,Sumesh Sundararajan,Vijay Baitha,S.k nahak,Vikram Kumar,Manish,Jm,amit nayak",4.4,67260,39952,2400,Electronics,4,low price,Electronics
B09MT6XSFW,"Samsung EVO Plus 64GB microSDXC UHS-I U1 130MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC64KA), Blue",Electronics|Accessories|MemoryCards|MicroSD,1899,68,599,"AGKL2QQZYTI6LCC4CDJEGIV3EDUQ,AGFI73CMZKYLOYXJFEQBOGGVTTMA,AELXR5NQFM7D6VMAQLQ75LZKBRQA,AEOFVQUVTVP7AU7TM7IZBXJC3NOA,AHG33QRWJPAIDBY3URAHOVO67T5A,AEWCPYNJLQRK7UW54HDWPA45R6SA,AHLDP6L4GQIF7MJWWMNALXNQXYEQ,AG5TXJG5DJ554EJX2GMQL67ZCP2Q","Soumendra Pattanayak,Kumar.katukuri,RAJULAPATI MARUTHI VARA PRASAD RAO,Souvik,Mahendran G,It's Me Swaraj ...,Vijay prajapati,Dewang",4.3,140036,39952,1899,Electronics,4,low price,Electronics
B09MT84WV5,"Samsung EVO Plus 128GB microSDXC UHS-I U3 130MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC128KA), Blue",Electronics|Accessories|MemoryCards|MicroSD,3999,74,1059,"AGQT36ICAXRXAG4IXZUULJZIH4XQ,AGKL2QQZYTI6LCC4CDJEGIV3EDUQ,AGFI73CMZKYLOYXJFEQBOGGVTTMA,AELXR5NQFM7D6VMAQLQ75LZKBRQA,AEOFVQUVTVP7AU7TM7IZBXJC3NOA,AHG33QRWJPAIDBY3URAHOVO67T5A,AEWCPYNJLQRK7UW54HDWPA45R6SA,AHLDP6L4GQIF7MJWWMNALXNQXYEQ","Rashmi Joshi,Soumendra Pattanayak,Kumar.katukuri,RAJULAPATI MARUTHI VARA PRASAD RAO,Souvik,Mahendran G,It's Me Swaraj ...,Vijay prajapati",4.3,140035,39952,3999,Electronics,4,mean price,Electronics
B0BDRVFDKP,"SanDisk Ultra® microSDXC™ UHS-I Card, 64GB, 140MB/s R, 10 Y Warranty, for Smartphones",Electronics|Accessories|MemoryCards|MicroSD,1000,43,569,"AG44HJB2AMIVHAGQZ2WGWONERKCA,AHL2FABQV6XAHZN547DN662X5RWA,AHJE6QFY5XEOZJJWOIOHHIDFWWFQ,AEDMSJ2CEQZID62NXPKEQLMBG2LQ,AHF7ZBKNBLCLFHGJG5KXKPI7QVCQ,AGD2S7EXXSXHBCJHTXUAV6FLXAZA,AHZRUY7MR4SVM3HFJ2SZDGHZJ56A,AHEHKOZPPOVYL75KDU52PSBYDEFQ","Prashant,Sumesh Sundararajan,Vijay Baitha,S.k nahak,Vikram Kumar,Manish,Jm,amit nayak",4.4,67262,39952,1000,Electronics,4,low price,Electronics
B0B53NXFFR,"PTron Newly Launched Force X10 Bluetooth Calling Smartwatch with 1.7"" Full Touch Display, Real Heart Rate Monitor, SpO2, Watch Faces, 5 Days Runtime, Health/Fitness Trackers & IP68 Waterproof (Black)",Electronics|WearableTechnology|SmartWatches,5999,77,1399,"AH7LW3BCJBLCZTMWBOFL33UGIRBQ,AFSJYBGBY2U6KAAUR23KS3COL5SQ,AGCLLMGPNMO4IGCQ4253BICGDADQ,AHHC3QIX44VPXBB4HHGJ2RNFV67Q,AGBJ6SKHL3RD37OYZ54U52DAIIPA,AHDPRYTLYXKEPSTVF2LRV5SQJIYQ,AEIQA6TZQ4Y2SMVJTGE27G4MGBXA,AHE7VTTWP3YUKXVDZDJP6NZUIHLQ","anurag,Nirmal Singh,Vikas Keshavrao Vanave,K. Sarath,Abid Hossain,Mahesh Kumar,Amazon Customer,Vinay Kumar Sadhula",3.3,4415,4415,5999,Electronics,2,mean price,Electronics
B0B3MWYCHQ,"Fire-Boltt Ring 3 Smart Watch 1.8 Biggest Display with Advanced Bluetooth Calling Chip, Voice Assistance,118 Sports Modes, in Built Calculator & Games, SpO2, Heart Rate Monitoring",Electronics|WearableTechnology|SmartWatches,9999,70,2999,"AHZNSNBVKQR4OGJAQHE4DCDA4YHA,AFBW6COTZXGHQMWVDUOSXVUCCIHQ,AFFRU7QVLXG4LNG6JKQKJ23KBA2A,AF5E74KNXXYBJVMG7HUYXNRNYY3A,AF4F4SKVD2UU7ZBJFZNNBK7ORIGA,AF3IVRFFILSUOKAXKRZBFBDRF7MQ,AF23WB7B2XKLYCA3KXEGKSBWYKOA,AHAJNAQDV3BHN5AYLY3LOWFJCS6A","Anirban,Abhi Khaire,Sachin,Tanisha bhoir,Jitendra vishwakarma,Archana,NILESH,Ajay",4.2,20881,20881,9999,Electronics,4,high price,Electronics
B09PLFJ7ZW,"Noise Pulse Buzz 1.69"" Bluetooth Calling Smart Watch with Call Function, 150 Watch Faces, 60 Sports Modes, Spo2 & Heart Rate Monitoring, Calling Smart Watch for Men & Women - Rose Pink",Electronics|WearableTechnology|SmartWatches,4999,60,1999,"AFO7LXSMPQDD7JG6I5QARG5I4N6A,AFWFOKIGSV22T2HT62VTTV6LUN3Q,AHF32Q6YAAQ7QNHEROCDCCWFUOPQ,AECXZYGASHXD24MRMRWAS4JAHENA,AF2GDZL7TSXL4TIODN72IU3MWGMQ,AFDOG7VEXVBQAS7QZY7S4S37GKAQ,AFZUN3PXHMWKAANEXOL22647UYBQ,AGQQ5YMVO337YAMQZFRARULONQ5Q","Kindle Customer,Arun Kalkunte,Amit Kumar,Dhanush,Shiva sai,Moumita Bhanja,Nagaraj S H,Maneesh Mathew",3.9,7571,7571,4999,Electronics,3,mean price,Electronics
B0BF4YBLPX,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics|WearableTechnology|SmartWatches,19999,91,1799,"AEC6UDCEAUIBIFHGQDQ4KR67GC4A,AHRKSUOZXKKDERRY3VZBVMMWX37Q,AH4F4OZIOIIBXGLL6IZIJAXSTDXA,AEGBGS574C35NMBICCMQLC5ODEKQ,AGM7ETOYBL3UFKCLZW36JM6POQ6A,AHM4G7MHKTEAZ7KQ6ADSZOTL5BEA,AHHYFEVKBVQB52YMNNKAZT6C75LA,AGZ54F47MOFAEMWXXR76OUBC75SQ","venkatesh kg,Raghuram,YOGESH,Manan Parmar,Nikunj .R. kukadiya,Shivansh Sharma,KAPIL NIMKER,Suriya",4.2,13937,13937,10276,Electronics,3,high price,Electronics
B0BMVWKZ8G,"Newly Launched Boult Dive+ with 1.85"" HD Display, Bluetooth Calling Smartwatch, 500 Nits Brightness, 7 Days Battery Life, 150+ Watch Faces, 100+ Sport Modes, IP68 Waterproof Smart Watch (Jet Black)",Electronics|WearableTechnology|SmartWatches,8499,76,1999,"AH3DPBR7M2QD4UAT3SOYSFP4WTAQ,AH7YF74D552LEEDO65OAPQU5EXYQ,AHGHZUAWSZHBYY7LU2UTO447DP3A,AEN5AYM227HQJ5KNJ6DH6T3TFFQA,AHWQK2QNBGWHI7PRLYLJLBEE5LVA,AFN6XC3BAISXNBNSU2JN3D3KLIRQ,AEKRHF4LHGITVJ45B7H73OOEYNNQ,AFWUGSDFT6MHTAGQWD3KBFOSLXRA","Amazon Customer,Dheeraj,SMD FAYAZ,M.suneetha,ameer A.,Manoj Kelwade,milind,Shivraj p.",4.3,240,240,8499,Electronics,1,high price,Electronics
B09PNKXSKF,"Noise ColorFit Pulse Grand Smart Watch with 1.69"" HD Display, 60 Sports Modes, 150 Watch Faces, Spo2 Monitoring, Call Notification, Quick Replies to Text & Calls (Rose Pink)",Electronics|WearableTechnology|SmartWatches,3990,50,1999,"AF3JE3MHGVCOATHASUTMN3VGF3UQ,AEDSNOOD2D6SJAET2BTNBHLV2SSA,AGGTMAPT4WBWP2C62I6CGW22QNCA,AGC6NVLEXXVXAOMXP46RL2622EBA,AFMZPE7XRDTD4DOUAAMZOME6HG7A,AFOTHR4JPCQC4JXBR3WV4C6T5XHQ,AHHA3DXLSJ3LS57KWW56FPPV4OKA,AEJMCBDH3VXRL4SPYOC23J4OG6OA","Ranjitha Parida,Shubham Pawar,Arul,Lokesh K V,Nandita Talukdar,Sushma Pradhan,Vaibhav S,Amazon Customer",4.0,30254,30254,3990,Electronics,4,mean price,Electronics
B0B5B6PQCT,"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes,HR,SpO2, IP68(Active Black)",Electronics|WearableTechnology|SmartWatches,7990,75,1999,"AHPYDFW6Y3FIQGD2RJPBFF5QNVRQ,AG7DTVYZDY2NWU6V2G4KSIB67TDA,AHNQJPSI4I23HHMRHCCCI7QOBK7A,AHPOQQONRLZMHYLDKYP5SQOKRIEA,AGDD5ACY3AGTMTVBQOC3DMUR6REA,AFZV4ISJSNGDUD5TU3VYMTYQ5JGA,AGKPRGZCV5XK7ZNVLQWUGRB6CVVQ,AE7DX25DQCE7MXLEASO6I3YLWHRQ","AV,Mathan kumar,Amol Manjrekar,Suraj_nirmalkar,ASIF ANSARI,Jugalkishor yadav,Chinmayee Ninawe,Samba Shiva",3.8,17831,17831,7990,Electronics,4,high price,Electronics
B09P18XVW6,"Noise Pulse Buzz 1.69"" Bluetooth Calling Smart Watch with Call Function, 150 Watch Faces, 60 Sports Modes, Spo2 & Heart Rate Monitoring, Calling Smart Watch for Men & Women - Jet Black",Electronics|WearableTechnology|SmartWatches,4999,50,2499,"AFO7LXSMPQDD7JG6I5QARG5I4N6A,AFWFOKIGSV22T2HT62VTTV6LUN3Q,AHF32Q6YAAQ7QNHEROCDCCWFUOPQ,AECXZYGASHXD24MRMRWAS4JAHENA,AF2GDZL7TSXL4TIODN72IU3MWGMQ,AFDOG7VEXVBQAS7QZY7S4S37GKAQ,AFZUN3PXHMWKAANEXOL22647UYBQ,AGQQ5YMVO337YAMQZFRARULONQ5Q","Kindle Customer,Arun Kalkunte,Amit Kumar,Dhanush,Shiva sai,Moumita Bhanja,Nagaraj S H,Maneesh Mathew",3.9,7571,7571,4999,Electronics,3,mean price,Electronics
B0B5LVS732,"Noise Pulse Go Buzz Smart Watch Bluetooth Calling with 1.69"" Display, 550 NITS, 150+ Cloud Watch Face, SPo2, Heart Rate Tracking, 100 Sports Mode with Auto Detection, Longer Battery (Jet Black)",Electronics|WearableTechnology|SmartWatches,4999,62,1898,"AFGHRQK34D54OXQCRGX5K3XTR66Q,AHNRGHNIKN4JHV2RVCWX76B7ID6A,AGIBUP4ENAQTEYCKPWASWCUJ7YXA,AG5G6IU6RDTR24OHO3LSE24JCVEQ,AHWCNVY76F7IBUHM7EBJBMQV7KBQ,AHGYR3ZSYI6EPPK3N6SJPQIP53FA,AHT76IZRPXLMCNSF377LTR6CNIPQ,AGFHRUWQ7C3KCBL6IKJ4BC3JSZKQ","Sumit Nath,Aneesh Mohan,Yogesh Badekar,Manisha,Nishtha Goel,Sanjay,RAJINDER SINGH,Priyanka Chowdhury",4.1,10689,10689,4999,Electronics,3,mean price,Electronics
B09YV463SW,"Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 "" & 60 Sports Modes with IP68, Sp02 Tracking, Over 100 Cloud based watch faces ( Silver )",Electronics|WearableTechnology|SmartWatches,9999,85,1499,"AH2OARRWRYKQNYKCWGQKO3NOINQQ,AFIIBGWYNYPKBPVV3YRZPI3PYGBA,AF6HCCU2LSBC7VI7PXDP7BV234VA,AFOFD4PXG6Q4MMOSO5DL3Z6SPH3A,AFJLVCFIQOLK52GX6GEPNDVDXMLQ,AEQQH4MFXL57BHAPR5HEDWJ7IYSA,AHKFAQZRUQBRNNHBMARKC5YBCLBQ,AFU4L7YEY73K63B4VWGPBWQVAYWQ","Rahul Singh Rauthan,Sanjoy C,Prashanthi,Aditya Singh,Satyajit Patale,Owais,Amazon Customer,Himon Roy",4.2,22638,22638,9999,Electronics,4,high price,Electronics
B09NVPSCQT,"Noise ColorFit Pulse Grand Smart Watch with 1.69""(4.29cm) HD Display, 60 Sports Modes, 150 Watch Faces, Fast Charge, Spo2, Stress, Sleep, Heart Rate Monitoring & IP68 Waterproof (Jet Black)",Electronics|WearableTechnology|SmartWatches,3999,60,1599,"AF3JE3MHGVCOATHASUTMN3VGF3UQ,AEDSNOOD2D6SJAET2BTNBHLV2SSA,AGGTMAPT4WBWP2C62I6CGW22QNCA,AGC6NVLEXXVXAOMXP46RL2622EBA,AFMZPE7XRDTD4DOUAAMZOME6HG7A,AFOTHR4JPCQC4JXBR3WV4C6T5XHQ,AEJMCBDH3VXRL4SPYOC23J4OG6OA,AFE2254KL46HW7HEMQMQAGTC2LUA","Ranjitha Parida,Shubham Pawar,Arul,Lokesh K V,Nandita Talukdar,Sushma Pradhan,Amazon Customer,Datta Dhanwate",4.0,30254,30254,3999,Electronics,4,mean price,Electronics
